;Epoch;test_accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
0;0;47.09;0.078125;0.140625;0.390625;0.16796875;0.07421875;0.5;0.625;0.19140625;0.65625;0.734375;0.19921875;0.609375;0.578125;0.1640625;0.287109375;0.671875;0.71875;0.18359375;0.6953125;0.59375;0.16015625;0.703125;0.6015625;0.146484375;0.56640625;0.265625;0.0712890625;0.154296875;0.375;0.28515625;0.0693359375;0.328125;0.18359375;0.041015625;0.28515625;0.15234375;0.0361328125;0.26171875;0.1875;0.0478515625;0.2265625;0.1328125;0.033203125;0.15234375;0.00390625;0.001953125;0.0126953125;0.03125;0.001953125;0.00048828125;0.013671875;0.0;0.00048828125;0.5;0.0625;0.109375;0.359375;0.16015625;0.06640625;0.46875;0.578125;0.1796875;0.609375;0.6875;0.1875;0.5703125;0.5390625;0.15625;0.279296875;0.65625;0.71875;0.185546875;0.6953125;0.65625;0.171875;0.7421875;0.7109375;0.169921875;0.6328125;0.421875;0.10546875;0.1787109375;0.51171875;0.4609375;0.111328125;0.51171875;0.44140625;0.1044921875;0.515625;0.43359375;0.1005859375;0.50390625;0.4375;0.1064453125;0.49609375;0.4375;0.103515625;0.34375;0.1015625;0.0302734375;0.03564453125;0.1484375;0.126953125;0.0341796875;0.15234375;0.1171875;0.0302734375;0.5
1;1;46.93;0.0625;0.125;0.375;0.16015625;0.0703125;0.453125;0.578125;0.1796875;0.59375;0.671875;0.18359375;0.5546875;0.5;0.15234375;0.267578125;0.640625;0.703125;0.181640625;0.6796875;0.5234375;0.140625;0.6796875;0.5703125;0.140625;0.55078125;0.296875;0.0751953125;0.1494140625;0.3671875;0.27734375;0.068359375;0.3359375;0.2109375;0.0458984375;0.30078125;0.16796875;0.0380859375;0.28125;0.171875;0.041015625;0.2421875;0.13671875;0.033203125;0.158203125;0.005859375;0.0029296875;0.0107421875;0.046875;0.00390625;0.0009765625;0.0234375;0.0;0.0;0.4;0.0625;0.109375;0.34375;0.14453125;0.0625;0.40625;0.5;0.1640625;0.515625;0.546875;0.1640625;0.453125;0.3671875;0.125;0.2421875;0.5546875;0.625;0.16796875;0.6015625;0.40625;0.123046875;0.6015625;0.484375;0.12890625;0.4921875;0.28125;0.078125;0.146484375;0.37890625;0.3203125;0.083984375;0.3828125;0.30078125;0.0712890625;0.37890625;0.29296875;0.0703125;0.38671875;0.30859375;0.076171875;0.37109375;0.30859375;0.0771484375;0.2578125;0.044921875;0.0205078125;0.02490234375;0.1328125;0.109375;0.033203125;0.142578125;0.123046875;0.03369140625;0.6
2;2;52.79;0.078125;0.125;0.359375;0.16015625;0.06640625;0.5;0.59375;0.1796875;0.609375;0.609375;0.171875;0.5390625;0.4453125;0.140625;0.263671875;0.546875;0.5703125;0.154296875;0.6171875;0.515625;0.1484375;0.6484375;0.5;0.125;0.515625;0.296875;0.08203125;0.1376953125;0.3671875;0.26953125;0.0654296875;0.31640625;0.171875;0.0361328125;0.2734375;0.12890625;0.02734375;0.25;0.1484375;0.03515625;0.2109375;0.10546875;0.0244140625;0.134765625;0.00390625;0.001953125;0.00634765625;0.037109375;0.001953125;0.0;0.01953125;0.0;0.0;0.6;0.0625;0.109375;0.34375;0.15234375;0.0625;0.453125;0.5625;0.17578125;0.578125;0.59375;0.16796875;0.5078125;0.46875;0.146484375;0.2578125;0.5546875;0.6171875;0.1640625;0.6484375;0.5703125;0.15625;0.671875;0.5390625;0.1328125;0.53515625;0.3203125;0.0869140625;0.158203125;0.390625;0.2734375;0.06640625;0.328125;0.16015625;0.033203125;0.26953125;0.11328125;0.025390625;0.2421875;0.1328125;0.0322265625;0.203125;0.09375;0.0224609375;0.12890625;0.00390625;0.00146484375;0.00537109375;0.0234375;0.0;0.0;0.0078125;0.0;0.0;0.6
3;3;49.81;0.0625;0.078125;0.3125;0.1328125;0.04296875;0.265625;0.359375;0.1484375;0.328125;0.375;0.1328125;0.3515625;0.3046875;0.119140625;0.205078125;0.375;0.4453125;0.142578125;0.515625;0.4375;0.134765625;0.6015625;0.5390625;0.13671875;0.49609375;0.32421875;0.0927734375;0.13671875;0.44140625;0.390625;0.09765625;0.43359375;0.30859375;0.0693359375;0.3984375;0.2578125;0.05859375;0.36328125;0.23828125;0.0595703125;0.33984375;0.234375;0.056640625;0.212890625;0.015625;0.0068359375;0.01513671875;0.07421875;0.015625;0.00390625;0.0546875;0.00390625;0.00048828125;0.6;0.046875;0.078125;0.296875;0.125;0.03515625;0.25;0.34375;0.14453125;0.328125;0.40625;0.13671875;0.359375;0.328125;0.125;0.2109375;0.421875;0.5078125;0.15234375;0.578125;0.546875;0.150390625;0.6640625;0.65625;0.16015625;0.56640625;0.43359375;0.1181640625;0.1640625;0.5234375;0.45703125;0.1142578125;0.52734375;0.41015625;0.0966796875;0.515625;0.39453125;0.091796875;0.484375;0.36328125;0.08984375;0.484375;0.38671875;0.0947265625;0.32421875;0.1171875;0.0341796875;0.03466796875;0.150390625;0.13671875;0.0380859375;0.15234375;0.13671875;0.0361328125;0.6
4;4;53.08;0.0625;0.109375;0.390625;0.15625;0.0546875;0.34375;0.390625;0.15234375;0.390625;0.375;0.1328125;0.40625;0.328125;0.111328125;0.22265625;0.3671875;0.3984375;0.123046875;0.5;0.3828125;0.123046875;0.5703125;0.5390625;0.1328125;0.4765625;0.32421875;0.0927734375;0.125;0.4140625;0.37109375;0.0888671875;0.39453125;0.23828125;0.048828125;0.33984375;0.1796875;0.037109375;0.3046875;0.1640625;0.037109375;0.2578125;0.13671875;0.0302734375;0.154296875;0.005859375;0.001953125;0.00732421875;0.03515625;0.001953125;0.0;0.01953125;0.0;0.0;0.5;0.046875;0.09375;0.390625;0.15234375;0.046875;0.34375;0.40625;0.1484375;0.421875;0.40625;0.13671875;0.421875;0.34375;0.11328125;0.236328125;0.3984375;0.359375;0.107421875;0.484375;0.328125;0.107421875;0.5390625;0.4921875;0.12109375;0.4453125;0.3125;0.091796875;0.1259765625;0.40625;0.35546875;0.0849609375;0.37109375;0.1796875;0.03515625;0.27734375;0.10546875;0.0205078125;0.22265625;0.08984375;0.01953125;0.15625;0.0546875;0.0107421875;0.080078125;0.0;0.0;0.0029296875;0.00390625;0.0;0.0;0.0;0.0;0.0;0.1
5;5;54.88;0.0625;0.09375;0.3125;0.1328125;0.046875;0.28125;0.375;0.1484375;0.375;0.4375;0.14453125;0.390625;0.359375;0.125;0.21484375;0.4296875;0.453125;0.14453125;0.5625;0.4609375;0.138671875;0.6328125;0.640625;0.158203125;0.5234375;0.33984375;0.0966796875;0.1435546875;0.3984375;0.34375;0.0810546875;0.38671875;0.21484375;0.0419921875;0.3359375;0.17578125;0.03515625;0.296875;0.16015625;0.0361328125;0.25;0.12890625;0.029296875;0.15234375;0.005859375;0.001953125;0.00732421875;0.037109375;0.001953125;0.0;0.021484375;0.0;0.0;0.5;0.046875;0.078125;0.3125;0.12890625;0.04296875;0.296875;0.390625;0.1484375;0.390625;0.46875;0.1484375;0.4140625;0.40625;0.134765625;0.224609375;0.453125;0.53125;0.16015625;0.6015625;0.59375;0.162109375;0.6796875;0.7109375;0.177734375;0.578125;0.40625;0.111328125;0.169921875;0.4609375;0.40625;0.095703125;0.4453125;0.27734375;0.0537109375;0.3984375;0.23046875;0.046875;0.359375;0.2109375;0.0478515625;0.31640625;0.1796875;0.0400390625;0.201171875;0.009765625;0.00341796875;0.01171875;0.06640625;0.013671875;0.0029296875;0.0703125;0.01171875;0.00341796875;0.6
6;6;52.07;0.0625;0.09375;0.3125;0.1328125;0.05859375;0.28125;0.34375;0.14453125;0.328125;0.34375;0.1171875;0.3125;0.2734375;0.1171875;0.19140625;0.359375;0.375;0.12890625;0.4765625;0.3828125;0.125;0.578125;0.5703125;0.14453125;0.484375;0.3046875;0.0927734375;0.1416015625;0.38671875;0.33984375;0.083984375;0.3984375;0.265625;0.0537109375;0.3671875;0.22265625;0.044921875;0.3359375;0.1953125;0.0458984375;0.29296875;0.171875;0.0390625;0.181640625;0.009765625;0.0029296875;0.00830078125;0.041015625;0.00390625;0.0;0.021484375;0.0;0.0;0.6;0.046875;0.09375;0.296875;0.125;0.05078125;0.265625;0.328125;0.13671875;0.3125;0.3125;0.109375;0.28125;0.2421875;0.107421875;0.18359375;0.328125;0.3671875;0.125;0.4453125;0.3671875;0.123046875;0.5390625;0.5390625;0.138671875;0.453125;0.2890625;0.0927734375;0.142578125;0.37109375;0.3359375;0.0830078125;0.37890625;0.22265625;0.0458984375;0.33203125;0.16796875;0.033203125;0.28125;0.14453125;0.033203125;0.2265625;0.1015625;0.0205078125;0.123046875;0.001953125;0.00048828125;0.00390625;0.0078125;0.0;0.0;0.0;0.0;0.0;0.5
7;7;59.68;0.0625;0.125;0.34375;0.13671875;0.0625;0.34375;0.40625;0.15625;0.40625;0.40625;0.125;0.375;0.3359375;0.12890625;0.212890625;0.4296875;0.4375;0.1328125;0.5234375;0.421875;0.12890625;0.578125;0.5859375;0.146484375;0.515625;0.35546875;0.103515625;0.14453125;0.4375;0.375;0.0908203125;0.421875;0.26171875;0.052734375;0.38671875;0.2265625;0.046875;0.3515625;0.21484375;0.05078125;0.31640625;0.1875;0.0419921875;0.193359375;0.01171875;0.00341796875;0.00927734375;0.052734375;0.0078125;0.0009765625;0.029296875;0.0;0.0;0.6;0.046875;0.109375;0.3125;0.1328125;0.05859375;0.34375;0.40625;0.15625;0.4375;0.46875;0.1328125;0.390625;0.3671875;0.1328125;0.2265625;0.453125;0.515625;0.1484375;0.5703125;0.5546875;0.154296875;0.640625;0.7109375;0.177734375;0.58203125;0.46875;0.1318359375;0.1708984375;0.53515625;0.48046875;0.1220703125;0.5625;0.44921875;0.10546875;0.5625;0.44140625;0.1025390625;0.53515625;0.3828125;0.0947265625;0.5234375;0.4140625;0.1015625;0.34765625;0.13671875;0.037109375;0.0361328125;0.150390625;0.134765625;0.037109375;0.150390625;0.130859375;0.03564453125;0.6
8;8;61.37;0.0625;0.125;0.359375;0.140625;0.0625;0.359375;0.453125;0.16796875;0.453125;0.515625;0.14453125;0.40625;0.421875;0.146484375;0.2265625;0.484375;0.5234375;0.1484375;0.578125;0.484375;0.138671875;0.625;0.609375;0.150390625;0.5546875;0.375;0.107421875;0.1552734375;0.45703125;0.39453125;0.0947265625;0.4453125;0.28515625;0.056640625;0.40234375;0.24609375;0.0498046875;0.37109375;0.234375;0.0537109375;0.3359375;0.2109375;0.046875;0.208984375;0.013671875;0.00439453125;0.01123046875;0.064453125;0.009765625;0.00146484375;0.0390625;0.001953125;0.00048828125;0.7;0.0625;0.109375;0.34375;0.13671875;0.0625;0.359375;0.453125;0.16015625;0.484375;0.53125;0.14453125;0.4375;0.4296875;0.142578125;0.240234375;0.5;0.546875;0.1484375;0.5859375;0.5234375;0.14453125;0.6328125;0.6328125;0.15625;0.5625;0.38671875;0.1103515625;0.16796875;0.45703125;0.37890625;0.08984375;0.421875;0.22265625;0.0419921875;0.359375;0.1640625;0.03125;0.3125;0.15625;0.033203125;0.2578125;0.11328125;0.0224609375;0.1484375;0.00390625;0.0009765625;0.0048828125;0.015625;0.0;0.0;0.0;0.0;0.0;0.5
9;9;61.93;0.078125;0.125;0.328125;0.1328125;0.06640625;0.3125;0.421875;0.15625;0.390625;0.46875;0.140625;0.375;0.390625;0.140625;0.212890625;0.484375;0.5390625;0.15625;0.5859375;0.59375;0.169921875;0.640625;0.640625;0.16015625;0.5390625;0.328125;0.0986328125;0.1552734375;0.40234375;0.34765625;0.083984375;0.3984375;0.23828125;0.048828125;0.37109375;0.2109375;0.0419921875;0.33984375;0.203125;0.0458984375;0.30859375;0.171875;0.037109375;0.1875;0.01171875;0.00341796875;0.00927734375;0.046875;0.005859375;0.00048828125;0.02734375;0.0;0.0;0.7;0.0625;0.109375;0.3125;0.125;0.0625;0.34375;0.46875;0.16015625;0.46875;0.546875;0.1484375;0.4375;0.4375;0.14453125;0.23828125;0.515625;0.5859375;0.162109375;0.6015625;0.6171875;0.17578125;0.65625;0.6640625;0.16796875;0.5625;0.37890625;0.1103515625;0.1767578125;0.453125;0.41796875;0.1025390625;0.4765625;0.328125;0.0703125;0.4609375;0.30078125;0.0634765625;0.4296875;0.28125;0.06640625;0.40625;0.27734375;0.0625;0.265625;0.025390625;0.009765625;0.0185546875;0.1015625;0.037109375;0.01171875;0.12109375;0.072265625;0.0224609375;0.6
