;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;35.16;0.140625;0.859375;0.8515625;0.9140625;0.61328125;0.62109375;0.60546875;0.5859375;0.111328125;0.119140625;0.123046875;0.126953125;0.12890625;0.12890625;0.130859375;0.130859375;0.7;0.125;0.859375;0.859375;0.921875;0.671875;0.6875;0.66796875;0.65234375;0.140625;0.150390625;0.154296875;0.154296875;0.154296875;0.15625;0.15625;0.15625;0.7
1;1;42.72;0.125;0.84375;0.8515625;0.9140625;0.62109375;0.625;0.59765625;0.57421875;0.111328125;0.12109375;0.123046875;0.123046875;0.123046875;0.125;0.126953125;0.126953125;0.7;0.125;0.859375;0.859375;0.921875;0.6640625;0.671875;0.640625;0.6171875;0.1328125;0.14453125;0.14453125;0.146484375;0.14453125;0.14453125;0.146484375;0.14453125;0.6
2;2;46.73;0.125;0.859375;0.8515625;0.9140625;0.625;0.625;0.59765625;0.56640625;0.11328125;0.123046875;0.125;0.125;0.125;0.125;0.125;0.123046875;0.6;0.125;0.859375;0.859375;0.921875;0.6640625;0.66796875;0.63671875;0.60546875;0.130859375;0.140625;0.142578125;0.14453125;0.142578125;0.142578125;0.14453125;0.14453125;0.7
3;3;49.93;0.125;0.859375;0.8515625;0.9140625;0.6171875;0.6171875;0.58203125;0.55078125;0.109375;0.119140625;0.12109375;0.12109375;0.12109375;0.12109375;0.12109375;0.12109375;0.6;0.140625;0.859375;0.859375;0.9140625;0.66015625;0.66015625;0.6171875;0.578125;0.126953125;0.138671875;0.140625;0.142578125;0.140625;0.142578125;0.140625;0.140625;0.6
4;4;52.63;0.125;0.859375;0.859375;0.9140625;0.61328125;0.609375;0.5703125;0.5390625;0.107421875;0.119140625;0.12109375;0.12109375;0.119140625;0.12109375;0.12109375;0.12109375;0.6;0.140625;0.859375;0.859375;0.9140625;0.65625;0.65234375;0.609375;0.57421875;0.126953125;0.138671875;0.140625;0.140625;0.138671875;0.140625;0.140625;0.140625;0.6
5;5;53.87;0.125;0.859375;0.859375;0.9140625;0.609375;0.6015625;0.5625;0.53125;0.107421875;0.119140625;0.12109375;0.12109375;0.12109375;0.12109375;0.12109375;0.12109375;0.6;0.140625;0.859375;0.859375;0.9140625;0.65625;0.6484375;0.60546875;0.5703125;0.123046875;0.138671875;0.142578125;0.140625;0.138671875;0.140625;0.140625;0.140625;0.6
6;6;55.08;0.125;0.859375;0.859375;0.9140625;0.609375;0.59765625;0.55859375;0.52734375;0.10546875;0.1171875;0.12109375;0.119140625;0.119140625;0.119140625;0.119140625;0.119140625;0.6;0.140625;0.859375;0.859375;0.9140625;0.65234375;0.64453125;0.6015625;0.56640625;0.123046875;0.138671875;0.140625;0.140625;0.140625;0.140625;0.140625;0.138671875;0.6
7;7;56.1;0.125;0.859375;0.859375;0.9140625;0.6171875;0.6015625;0.5625;0.52734375;0.107421875;0.1171875;0.12109375;0.12109375;0.119140625;0.12109375;0.119140625;0.119140625;0.7;0.140625;0.859375;0.859375;0.9140625;0.65234375;0.640625;0.6015625;0.5625;0.125;0.138671875;0.142578125;0.142578125;0.140625;0.140625;0.140625;0.140625;0.6
8;8;56.91;0.125;0.859375;0.859375;0.9140625;0.60546875;0.59765625;0.55859375;0.5234375;0.107421875;0.1171875;0.119140625;0.119140625;0.119140625;0.119140625;0.119140625;0.1171875;0.7;0.140625;0.859375;0.859375;0.9140625;0.6484375;0.640625;0.6015625;0.55859375;0.125;0.138671875;0.140625;0.140625;0.140625;0.140625;0.140625;0.140625;0.6
9;9;58.01;0.125;0.859375;0.859375;0.90625;0.609375;0.59375;0.5546875;0.515625;0.107421875;0.1171875;0.12109375;0.12109375;0.119140625;0.12109375;0.12109375;0.119140625;0.6;0.140625;0.859375;0.859375;0.9140625;0.64453125;0.63671875;0.59375;0.55078125;0.12109375;0.13671875;0.140625;0.142578125;0.140625;0.142578125;0.140625;0.138671875;0.6
10;10;57.78;0.140625;0.859375;0.859375;0.9140625;0.6171875;0.609375;0.5625;0.52734375;0.109375;0.12109375;0.123046875;0.123046875;0.123046875;0.123046875;0.123046875;0.12109375;0.6;0.140625;0.859375;0.859375;0.90625;0.64453125;0.6328125;0.5859375;0.54296875;0.12109375;0.13671875;0.138671875;0.140625;0.140625;0.140625;0.140625;0.138671875;0.6
